name	id	batch	treatment	line
Sample_Line234-ACRYL.R1.Aligned.counts	2709	1	ACRYL	Line234
Sample_Line234-BAFF.R1.Aligned.counts	2710	1	BAFF	Line234
Sample_Line234-BPA.R1.Aligned.counts	2711	1	BPA	Line234
Sample_Line234-DEX.R1.Aligned.counts	2712	1	DEX	Line234
Sample_Line234-ETOH.R1.Aligned.counts	2713	1	ETOH	Line234
Sample_Line234-FSL1.R1.Aligned.counts	2714	1	FSL1	Line234
Sample_Line234-GARD.R1.Aligned.counts	2715	1	GARD	Line234
Sample_Line234-H20.R1.Aligned.counts	2716	1	H20	Line234
Sample_Line234-IFNG.R1.Aligned.counts	2717	1	IFNG	Line234
Sample_Line234-IGF.R1.Aligned.counts	2718	1	IGF	Line234
Sample_Line234-PFOA.R1.Aligned.counts	2719	1	PFOA	Line234
Sample_Line234-TUNIC.R1.Aligned.counts	2720	1	TUNIC	Line234
Sample_Line235-ACRYL.R1.Aligned.counts	2721	1	ACRYL	Line235
Sample_Line235-BAFF.R1.Aligned.counts	2722	1	BAFF	Line235
Sample_Line235-BPA.R1.Aligned.counts	2723	1	BPA	Line235
Sample_Line235-DEX.R1.Aligned.counts	2724	1	DEX	Line235
Sample_Line235-ETOH.R1.Aligned.counts	2725	1	ETOH	Line235
Sample_Line235-FSL1.R1.Aligned.counts	2726	1	FSL1	Line235
Sample_Line235-GARD.R1.Aligned.counts	2727	1	GARD	Line235
Sample_Line235-H20.R1.Aligned.counts	2728	1	H20	Line235
Sample_Line235-IFNG.R1.Aligned.counts	2729	1	IFNG	Line235
Sample_Line235-IGF.R1.Aligned.counts	2730	1	IGF	Line235
Sample_Line235-TUNIC.R1.Aligned.counts	2731	1	TUNIC	Line235
Sample_Line236-ACRYL.R1.Aligned.counts	2732	1	ACRYL	Line236
Sample_Line236-BAFF.R1.Aligned.counts	2733	1	BAFF	Line236
Sample_Line236-BPA.R1.Aligned.counts	2734	1	BPA	Line236
Sample_Line236-DEX.R1.Aligned.counts	2735	1	DEX	Line236
Sample_Line236-ETOH.R1.Aligned.counts	2736	1	ETOH	Line236
Sample_Line236-FSL1.R1.Aligned.counts	2737	1	FSL1	Line236
Sample_Line236-GARD.R1.Aligned.counts	2738	1	GARD	Line236
Sample_Line236-H20.R1.Aligned.counts	2739	1	H20	Line236
Sample_Line236-IFNG.R1.Aligned.counts	2740	1	IFNG	Line236
Sample_Line236-IGF.R1.Aligned.counts	2741	1	IGF	Line236
Sample_Line236-PFOA.R1.Aligned.counts	2742	1	PFOA	Line236
Sample_Line236-TUNIC.R1.Aligned.counts	2743	1	TUNIC	Line236
Sample_Line237-ACRYL.R1.Aligned.counts	2744	1	ACRYL	Line237
Sample_Line237-BAFF.R1.Aligned.counts	2745	1	BAFF	Line237
Sample_Line237-BPA.R1.Aligned.counts	2746	1	BPA	Line237
Sample_Line237-DEX.R1.Aligned.counts	2747	1	DEX	Line237
Sample_Line237-ETOH.R1.Aligned.counts	2748	1	ETOH	Line237
Sample_Line237-GARD.R1.Aligned.counts	2749	1	GARD	Line237
Sample_Line237-H20.R1.Aligned.counts	2750	1	H20	Line237
Sample_Line237-IFNG.R1.Aligned.counts	2751	1	IFNG	Line237
Sample_Line237-IGF.R1.Aligned.counts	2752	1	IGF	Line237
Sample_Line237-PFOA.R1.Aligned.counts	2753	1	PFOA	Line237
Sample_Line237-TUNIC.R1.Aligned.counts	2754	1	TUNIC	Line237
Sample_Line238-ACRYL.R1.Aligned.counts	2755	1	ACRYL	Line238
Sample_Line238-BAFF.R1.Aligned.counts	2756	1	BAFF	Line238
Sample_Line238-BPA.R1.Aligned.counts	2757	1	BPA	Line238
Sample_Line238-DEX.R1.Aligned.counts	2758	1	DEX	Line238
Sample_Line238-ETOH.R1.Aligned.counts	2759	1	ETOH	Line238
Sample_Line238-FSL1.R1.Aligned.counts	2760	1	FSL1	Line238
Sample_Line238-GARD.R1.Aligned.counts	2761	1	GARD	Line238
Sample_Line238-H20.R1.Aligned.counts	2762	1	H20	Line238
Sample_Line238-IFNG.R1.Aligned.counts	2763	1	IFNG	Line238
Sample_Line238-IGF.R1.Aligned.counts	2764	1	IGF	Line238
Sample_Line238-PFOA.R1.Aligned.counts	2765	1	PFOA	Line238
Sample_Line238-TUNIC.R1.Aligned.counts	2766	1	TUNIC	Line238
Sample_Line239-ACRYL.R1.Aligned.counts	2767	1	ACRYL	Line239
Sample_Line239-BPA.R1.Aligned.counts	2768	1	BPA	Line239
Sample_Line239-DEX.R1.Aligned.counts	2769	1	DEX	Line239
Sample_Line239-ETOH.R1.Aligned.counts	2770	1	ETOH	Line239
Sample_Line239-GARD.R1.Aligned.counts	2771	1	GARD	Line239
Sample_Line239-H20.R1.Aligned.counts	2772	1	H20	Line239
Sample_Line239-IFNG.R1.Aligned.counts	2773	1	IFNG	Line239
Sample_Line239-IGF.R1.Aligned.counts	2774	1	IGF	Line239
Sample_Line239-PFOA.R1.Aligned.counts	2775	1	PFOA	Line239
Sample_Line239-TUNIC.R1.Aligned.counts	2776	1	TUNIC	Line239
Sample_Line241-ACRYL.R1.Aligned.counts	2777	1	ACRYL	Line241
Sample_Line241-BAFF.R1.Aligned.counts	2778	1	BAFF	Line241
Sample_Line241-BPA.R1.Aligned.counts	2779	1	BPA	Line241
Sample_Line241-DEX.R1.Aligned.counts	2780	1	DEX	Line241
Sample_Line241-ETOH.R1.Aligned.counts	2781	1	ETOH	Line241
Sample_Line241-FSL1.R1.Aligned.counts	2782	1	FSL1	Line241
Sample_Line241-GARD.R1.Aligned.counts	2783	1	GARD	Line241
Sample_Line241-H20.R1.Aligned.counts	2784	1	H20	Line241
Sample_Line241-IFNG.R1.Aligned.counts	2785	1	IFNG	Line241
Sample_Line241-IGF.R1.Aligned.counts	2786	1	IGF	Line241
Sample_Line241-PFOA.R1.Aligned.counts	2787	1	PFOA	Line241
Sample_Line241-TUNIC.R1.Aligned.counts	2788	1	TUNIC	Line241
Sample_Line242-ACRYL.R1.Aligned.counts	2789	1	ACRYL	Line242
Sample_Line242-BAFF.R1.Aligned.counts	2790	1	BAFF	Line242
Sample_Line242-BPA.R1.Aligned.counts	2791	1	BPA	Line242
Sample_Line242-DEX.R1.Aligned.counts	2792	1	DEX	Line242
Sample_Line242-ETOH.R1.Aligned.counts	2793	1	ETOH	Line242
Sample_Line242-FSL1.R1.Aligned.counts	2794	1	FSL1	Line242
Sample_Line242-GARD.R1.Aligned.counts	2795	1	GARD	Line242
Sample_Line242-H20.R1.Aligned.counts	2796	1	H20	Line242
Sample_Line242-IFNG.R1.Aligned.counts	2797	1	IFNG	Line242
Sample_Line242-IGF.R1.Aligned.counts	2798	1	IGF	Line242
Sample_Line242-PFOA.R1.Aligned.counts	2799	1	PFOA	Line242
Sample_Line242-TUNIC.R1.Aligned.counts	2800	1	TUNIC	Line242
Sample_Line244-ACRYL.R1.Aligned.counts	2801	1	ACRYL	Line244
Sample_Line244-BAFF.R1.Aligned.counts	2802	1	BAFF	Line244
Sample_Line244-BPA.R1.Aligned.counts	2803	1	BPA	Line244
Sample_Line244-DEX.R1.Aligned.counts	2804	1	DEX	Line244
Sample_Line244-ETOH.R1.Aligned.counts	2805	1	ETOH	Line244
Sample_Line244-FSL1.R1.Aligned.counts	2806	1	FSL1	Line244
Sample_Line244-GARD.R1.Aligned.counts	2807	1	GARD	Line244
Sample_Line244-H20.R1.Aligned.counts	2808	1	H20	Line244
Sample_Line244-IFNG.R1.Aligned.counts	2809	1	IFNG	Line244
Sample_Line244-PFOA.R1.Aligned.counts	2810	1	PFOA	Line244
Sample_Line244-TUNIC.R1.Aligned.counts	2811	1	TUNIC	Line244
Sample_Line245-DEX.R1.Aligned.counts	2812	1	DEX	Line245
Sample_Line245-GARD.R1.Aligned.counts	2813	1	GARD	Line245
Sample_Line245-H20.R1.Aligned.counts	2814	1	H20	Line245
Sample_Line245-IGF.R1.Aligned.counts	2815	1	IGF	Line245
Sample_Line245-PFOA.R1.Aligned.counts	2816	1	PFOA	Line245
Sample_Line245-TUNIC.R1.Aligned.counts	2817	1	TUNIC	Line245
Sample_Line246-ACRYL.R1.Aligned.counts	2818	1	ACRYL	Line246
Sample_Line246-BAFF.R1.Aligned.counts	2819	1	BAFF	Line246
Sample_Line246-GARD.R1.Aligned.counts	2820	1	GARD	Line246
Sample_Line246-IFNG.R1.Aligned.counts	2821	1	IFNG	Line246
Sample_Line246-PFOA.R1.Aligned.counts	2822	1	PFOA	Line246
Sample_Line248-ACRYL.R1.Aligned.counts	2823	1	ACRYL	Line248
Sample_Line248-BAFF.R1.Aligned.counts	2824	1	BAFF	Line248
Sample_Line248-BPA.R1.Aligned.counts	2825	1	BPA	Line248
Sample_Line248-DEX.R1.Aligned.counts	2826	1	DEX	Line248
Sample_Line248-ETOH.R1.Aligned.counts	2827	1	ETOH	Line248
Sample_Line248-GARD.R1.Aligned.counts	2828	1	GARD	Line248
Sample_Line248-H20.R1.Aligned.counts	2829	1	H20	Line248
Sample_Line248-IFNG.R1.Aligned.counts	2830	1	IFNG	Line248
Sample_Line248-IGF.R1.Aligned.counts	2831	1	IGF	Line248
Sample_Line248-PFOA.R1.Aligned.counts	2832	1	PFOA	Line248
Sample_Line248-TUNIC.R1.Aligned.counts	2833	1	TUNIC	Line248
Sample_Line249-ACRYL.R1.Aligned.counts	2834	1	ACRYL	Line249
Sample_Line249-BAFF.R1.Aligned.counts	2835	1	BAFF	Line249
Sample_Line249-BPA.R1.Aligned.counts	2836	1	BPA	Line249
Sample_Line249-DEX.R1.Aligned.counts	2837	1	DEX	Line249
Sample_Line249-ETOH.R1.Aligned.counts	2838	1	ETOH	Line249
Sample_Line249-FSL1.R1.Aligned.counts	2839	1	FSL1	Line249
Sample_Line249-GARD.R1.Aligned.counts	2840	1	GARD	Line249
Sample_Line249-H20.R1.Aligned.counts	2841	1	H20	Line249
Sample_Line249-IGF.R1.Aligned.counts	2842	1	IGF	Line249
Sample_Line249-PFOA.R1.Aligned.counts	2843	1	PFOA	Line249
